"ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
11449,842.12,21,1088,0,0,36.81,0,0,920.8,23,1018,0,0,43.16,0,0,967.18,18,871,0,0,39.51,0,0,524.34,15,851,0,0,22.52,0,0,510.73,14,703,0,0,26.72,0,0,529.95,13,691,0,0,25.97,0,0
11468,1018.1,19,559,0,0,52.29,0,0,1163.78,21,540,0,0,54.08,0,0,1107.18,18,474,0,0,59.36,0,0,795.71,12,389,0,0,41.51,0,0,672.76,13,366,0,0,35.42,0,0,631.5,14,422,0,0,36.11,0,0
11480,600.21,25,516,0,0,40.29,0,0,678.13,27,542,0,0,39.66,0,0,534.09,27,495,0,0,38.18,0,0,465.98,18,321,0,0,27.14,0,0,384.32,17,377,0,0,25.19,0,0,476.68,15,326,0,0,26.18,0,0
11484,942.16,20,821,0,0,48.32,0,0,803.83,24,764,0,0,53.63,0,0,1050.87,24,697,0,0,54.21,0,0,701.36,13,596,0,0,29.39,0,0,692.52,15,656,0,0,35.21,0,0,585.72,13,581,0,0,30.02,0,0
11500,934.45,29,839,0,0,62.7,0,0,983.97,27,906,0,0,67.89,0,0,876.22,30,1004,0,0,56.86,0,0,572.97,19,548,0,0,45.92,0,0,612.15,22,634,0,0,47.22,0,0,675.5,19,664,0,0,47.51,0,0
11540,852.61,16,618,0,0,44.67,0,0,843.64,16,733,0,0,45.16,0,0,945.56,14,504,0,0,44.41,0,0,644.82,10,411,0,0,30.59,0,0,536.35,12,464,0,0,31.39,0,0,589.54,10,479,0,0,35.65,0,0
11543,914.65,16,689,0,0,21.92,0,0,837.73,18,684,0,0,26.11,0,0,971.34,17,711,0,0,24.45,0,0,670.14,12,454,0,0,13.69,0,0,711.75,11,546,0,0,16.04,0,0,678.55,11,525,0,0,13.56,0,0
11562,873.39,15,571,0,0,52.5,0,0,901.49,16,643,0,0,47,0,0,904.39,13,567,0,0,55.95,0,0,689.6,12,451,0,0,31.74,0,0,608.88,10,363,0,0,41.77,0,0,553.96,11,363,0,0,33.67,0,0
11576,797.77,19,878,0,0,41.8,0,0,748.31,20,860,0,0,38.81,0,0,700.13,17,776,0,0,40.49,0,0,569.54,14,699,0,0,29.15,0,0,561.28,12,670,0,0,27.22,0,0,553.93,14,630,0,0,27.52,0,0
11579,822.39,17,807,0,0,46.44,0,0,746.06,14,877,0,0,48.45,0,0,899.78,14,818,0,0,45,0,0,646.95,10,542,0,0,34.39,0,0,625.05,10,514,0,0,29.01,0,0,586.81,12,617,0,0,29.02,0,0
11591,888.48,22,583,0,0,39.86,0,0,856.45,21,610,0,0,40.55,0,0,1053.25,26,482,0,0,37.17,0,0,633.38,16,454,0,0,30.75,0,0,634.42,17,405,0,0,31.88,0,0,673.27,13,452,0,0,27.79,0,0
11596,579.24,16,646,0,0,54.4,0,0,570.32,19,748,0,0,54.27,0,0,510.75,17,577,0,0,54.07,0,0,354.89,10,514,0,0,32.96,0,0,374.8,11,516,0,0,41.66,0,0,366.59,11,491,0,0,39.35,0,0
11617,774.61,18,1054,0,0,72,0,0,762.46,16,1056,0,0,83.13,0,0,755.03,20,1089,0,0,80.12,0,0,594.9,12,711,0,0,56.48,0,0,539.93,13,647,0,0,52.21,0,0,490.97,14,771,0,0,53.25,0,0
11620,925.45,26,679,0,0,34.99,0,0,964.83,28,554,0,0,35.24,0,0,1106.57,22,763,0,0,29.75,0,0,616.43,17,428,0,0,26.5,0,0,566.22,17,479,0,0,23.3,0,0,656.02,17,467,0,0,21.19,0,0
11636,717.87,19,969,0,0,39.18,0,0,660.5,20,998,0,0,36.94,0,0,652.96,17,820,0,0,41.17,0,0,430.97,12,774,0,0,25.79,0,0,460.4,12,640,0,0,29.98,0,0,432.72,14,738,0,0,25.15,0,0
11638,849.06,19,716,0,0,56.62,0,0,959.88,16,778,0,0,66.35,0,0,817.25,21,612,0,0,58.5,0,0,670.54,13,529,0,0,36.95,0,0,520.66,14,513,0,0,41.13,0,0,521.75,12,510,0,0,44.68,0,0
11641,597.89,20,856,0,0,69.21,0,0,562.67,18,1018,0,0,72.18,0,0,652.75,23,1002,0,0,60.98,0,0,425.78,13,623,0,0,53.37,0,0,392.52,14,617,0,0,47.41,0,0,398.64,13,543,0,0,52.48,0,0
11663,909.72,26,825,0,0,55.13,0,0,828.71,22,891,0,0,47.45,0,0,1040.2,27,823,0,0,63.64,0,0,631.05,16,507,0,0,43.09,0,0,560.41,18,572,0,0,37.51,0,0,594.39,19,633,0,0,42.53,0,0
11737,713.99,17,902,0,0,58.23,0,0,634.38,15,803,0,0,47.81,0,0,649.37,16,959,0,0,68.36,0,0,562.79,11,634,0,0,40.81,0,0,461.05,11,698,0,0,39.96,0,0,444.49,11,648,0,0,44.9,0,0
11753,891.12,18,764,0,0,51.87,0,0,894.84,16,699,0,0,49.52,0,0,753.6,18,649,0,0,53.65,0,0,564.39,13,497,0,0,33.85,0,0,550.83,12,461,0,0,35.32,0,0,691.89,11,531,0,0,39.21,0,0
11784,875.57,12,884,0,0,45.63,0,0,723.71,14,1020,0,0,40.08,0,0,1041.54,10,807,0,0,36.7,0,0,693.64,8,663,0,0,36.21,0,0,597.51,8,696,0,0,34.19,0,0,695.5,9,551,0,0,36.17,0,0
11800,516.76,24,917,0,0,40.93,0,0,449.29,22,947,0,0,38.48,0,0,458.94,25,1086,0,0,45.22,0,0,329.1,15,671,0,0,26.28,0,0,341.24,18,708,0,0,24.61,0,0,364.57,17,728,0,0,24.76,0,0
11834,590.61,18,858,0,0,49.17,0,0,585.23,18,797,0,0,52.97,0,0,644.57,17,983,0,0,52.4,0,0,425.35,11,660,0,0,29.98,0,0,385.01,13,555,0,0,30.07,0,0,411.8,11,593,0,0,35.14,0,0
11840,694.89,18,758,0,0,56.7,0,0,783.23,16,810,0,0,52.89,0,0,741.75,18,812,0,0,45.74,0,0,493.3,14,533,0,0,43.85,0,0,459.01,13,464,0,0,37.52,0,0,511.24,14,459,0,0,35.2,0,0
11848,1047.65,23,554,0,0,49.71,0,0,884.88,19,493,0,0,43.31,0,0,844.09,27,466,0,0,53.14,0,0,672.24,14,361,0,0,35.35,0,0,662.22,14,333,0,0,31.79,0,0,747.03,14,344,0,0,30.44,0,0
11866,945.53,17,936,0,0,51.08,0,0,1104.91,17,789,0,0,46.79,0,0,933.68,15,1059,0,0,50.32,0,0,621.42,13,690,0,0,35.44,0,0,572.74,12,702,0,0,31.42,0,0,630.87,11,621,0,0,32.15,0,0
11928,541.32,14,704,0,0,31.06,0,0,616.05,11,658,0,0,30.24,0,0,498.29,16,668,0,0,25.13,0,0,395.11,10,546,0,0,23.28,0,0,352.6,8,481,0,0,23.69,0,0,335.28,10,454,0,0,22.61,0,0
11932,753.33,19,618,0,0,60.08,0,0,821.75,18,518,0,0,70.69,0,0,903.49,18,726,0,0,54.13,0,0,565.61,13,455,0,0,44.12,0,0,500.11,13,395,0,0,45.31,0,0,577.03,13,434,0,0,37.53,0,0
11944,1070.22,17,1003,0,0,45.69,0,0,1018,15,823,0,0,51.67,0,0,1200.28,15,821,0,0,45.93,0,0,653.01,10,687,0,0,28.6,0,0,838.83,13,784,0,0,29.28,0,0,738.34,12,682,0,0,34.62,0,0
11953,612.4,17,683,0,0,63.6,0,0,518.07,19,609,0,0,70.66,0,0,597.6,17,590,0,0,69.18,0,0,420.62,13,516,0,0,45.69,0,0,473.13,12,421,0,0,41.68,0,0,467.81,12,458,0,0,50.12,0,0
12006,643.2,18,853,0,0,63.23,0,0,584.98,16,892,0,0,73.22,0,0,646.47,21,825,0,0,53.35,0,0,444.78,11,621,0,0,38.89,0,0,451.09,12,587,0,0,38.93,0,0,402.9,13,647,0,0,42.75,0,0
12015,513.07,24,646,0,0,46.48,0,0,599.42,28,687,0,0,38.65,0,0,548.36,25,644,0,0,54.52,0,0,391.12,17,474,0,0,30.97,0,0,355.42,17,465,0,0,35.33,0,0,361.44,15,467,0,0,29.28,0,0
12044,920.92,19,837,0,0,43.94,0,0,882.89,22,675,0,0,48.67,0,0,737.05,18,692,0,0,45.09,0,0,556.75,11,575,0,0,28.61,0,0,590.11,15,600,0,0,27.15,0,0,665.4,13,563,0,0,29.87,0,0
12126,634.18,13,862,0,0,33.26,0,0,652.62,14,781,0,0,37.8,0,0,693.32,11,717,0,0,37.22,0,0,420.99,8,559,0,0,22.16,0,0,503.38,8,609,0,0,23.49,0,0,397.65,9,680,0,0,21.74,0,0
12143,895.3,21,855,0,0,49.46,0,0,844.01,21,981,0,0,58.88,0,0,808.45,22,891,0,0,48.64,0,0,626.45,17,633,0,0,39.32,0,0,642.35,15,614,0,0,32.9,0,0,688.11,15,649,0,0,35.96,0,0
12202,565.81,31,800,0,0,46.41,0,0,520.33,30,902,0,0,48.69,0,0,527.31,36,746,0,0,45.67,0,0,413.81,21,580,0,0,30.61,0,0,358.86,20,598,0,0,28.44,0,0,350.99,24,519,0,0,28.98,0,0
12203,572.79,24,505,0,0,38.62,0,0,562.98,21,539,0,0,36.81,0,0,520.18,20,560,0,0,35.04,0,0,347.24,16,323,0,0,30.64,0,0,402.31,15,361,0,0,26.27,0,0,428.63,17,315,0,0,24.87,0,0
12223,1100.98,26,711,0,0,44.45,0,0,1116.54,25,785,0,0,41.04,0,0,917.49,31,598,0,0,41.46,0,0,682.93,18,511,0,0,29.31,0,0,724.45,16,507,0,0,29.58,0,0,671.55,19,447,0,0,28.11,0,0
12265,785.64,27,631,0,0,48.06,0,0,856.34,29,576,0,0,44.97,0,0,883.64,26,649,0,0,57.05,0,0,545.09,17,489,0,0,34.04,0,0,502.16,19,459,0,0,31.39,0,0,613.32,21,397,0,0,30.65,0,0
12290,677.67,19,963,0,0,71.01,0,0,649.23,17,1040,0,0,81.99,0,0,646.73,15,860,0,0,72.87,0,0,537.21,14,693,0,0,52.25,0,0,446.18,14,627,0,0,49.91,0,0,443.16,15,724,0,0,51.62,0,0
12299,1063.91,22,685,0,0,46.37,0,0,1239.37,21,623,0,0,52.58,0,0,984.76,24,737,0,0,47.09,0,0,798.04,15,447,0,0,36.19,0,0,711.79,14,513,0,0,29.24,0,0,843.8,15,546,0,0,32.27,0,0
12301,937.58,18,660,0,0,50.67,0,0,782.93,20,557,0,0,44.97,0,0,1116.49,16,734,0,0,51.79,0,0,615.68,14,498,0,0,36.72,0,0,681.86,12,399,0,0,34.33,0,0,654.36,13,460,0,0,35.9,0,0
12305,578.42,24,1093,0,0,38.94,0,0,472.51,25,1040,0,0,41.31,0,0,636.38,27,1070,0,0,38.99,0,0,398.8,18,816,0,0,25.25,0,0,392.83,18,690,0,0,26.77,0,0,425.34,15,841,0,0,26.77,0,0
12307,681.97,20,946,0,0,52.19,0,0,678.12,21,832,0,0,53.76,0,0,681.08,20,862,0,0,55.29,0,0,517.17,14,710,0,0,37.59,0,0,457.99,14,580,0,0,31.6,0,0,495.73,16,613,0,0,39.24,0,0
12315,706.87,17,881,0,0,35.41,0,0,626.19,18,972,0,0,31.81,0,0,639.93,17,708,0,0,39.22,0,0,522.68,11,533,0,0,24.01,0,0,530.36,13,572,0,0,25.84,0,0,522.7,13,608,0,0,24.34,0,0
12325,753.01,21,577,0,0,49.1,0,0,666.95,19,643,0,0,43.5,0,0,632.87,24,623,0,0,48.41,0,0,493.73,13,416,0,0,34.73,0,0,582.45,16,399,0,0,34.09,0,0,473.58,16,352,0,0,34.4,0,0
12390,901.75,21,1073,0,0,50.36,0,0,861.93,25,972,0,0,41.6,0,0,873.35,19,1133,0,0,55.29,0,0,656.99,13,710,0,0,36.59,0,0,614.54,13,835,0,0,31.43,0,0,578.01,13,767,0,0,30.61,0,0
12457,765,18,879,0,0,43.78,0,0,722.04,16,824,0,0,35.94,0,0,612.36,18,716,0,0,39.43,0,0,488.75,13,546,0,0,28.06,0,0,551.08,12,688,0,0,30.73,0,0,593.74,12,656,0,0,33.1,0,0
12464,723.28,21,906,0,0,44.16,0,0,849.88,21,838,0,0,48.44,0,0,729.68,25,953,0,0,49.19,0,0,454.64,13,704,0,0,29.87,0,0,461.03,16,676,0,0,33.14,0,0,557.86,15,595,0,0,26.7,0,0
12465,778.37,14,670,0,0,50.54,0,0,894.4,14,751,0,0,42.59,0,0,732.39,14,693,0,0,44.27,0,0,608.92,11,412,0,0,38.38,0,0,496.67,11,513,0,0,33.76,0,0,557.12,10,470,0,0,38.62,0,0
12497,697.62,16,822,0,0,54.95,0,0,766.67,16,710,0,0,65.48,0,0,677.93,19,835,0,0,47.52,0,0,433.67,11,594,0,0,43,0,0,442.04,10,590,0,0,33.95,0,0,432.94,10,576,0,0,35.96,0,0
12510,726,24,776,0,0,43.89,0,0,791.36,21,825,0,0,36.41,0,0,709.35,26,679,0,0,50.33,0,0,468.42,16,506,0,0,28.42,0,0,501.67,18,502,0,0,32.28,0,0,438.91,15,555,0,0,26.88,0,0
12516,552.28,15,889,0,0,46.92,0,0,588.38,17,788,0,0,55.91,0,0,516.03,13,954,0,0,43.62,0,0,377.69,11,702,0,0,31.23,0,0,374.12,9,662,0,0,33.48,0,0,420.78,10,607,0,0,31.92,0,0
12517,924.23,19,938,0,0,39.87,0,0,1056.28,15,974,0,0,44.66,0,0,1106.37,23,894,0,0,41.88,0,0,725.13,14,732,0,0,25.32,0,0,571.84,12,710,0,0,24.4,0,0,573.4,15,721,0,0,29.42,0,0
12519,639.68,32,764,0,0,41.32,0,0,650.79,30,851,0,0,34.71,0,0,653.52,36,720,0,0,44.35,0,0,397.05,20,577,0,0,31.01,0,0,455.7,24,536,0,0,30.22,0,0,464.23,25,497,0,0,27.21,0,0
12534,1043.5,21,807,0,0,59.61,0,0,1056.32,22,879,0,0,54.06,0,0,997.21,22,857,0,0,66.16,0,0,747.28,13,577,0,0,41.86,0,0,808.15,14,531,0,0,41.26,0,0,633.75,13,597,0,0,45.66,0,0
12535,928.06,16,735,0,0,49.72,0,0,1074.33,14,704,0,0,57.92,0,0,1087.11,15,699,0,0,59.37,0,0,663.31,12,554,0,0,32.34,0,0,565.22,10,444,0,0,29.98,0,0,644.27,13,566,0,0,30.91,0,0
12556,1001.42,20,659,0,0,50.44,0,0,1004.04,19,786,0,0,43.55,0,0,862.82,19,734,0,0,44.76,0,0,692.28,15,437,0,0,33.35,0,0,663.25,16,460,0,0,30.8,0,0,608.87,13,514,0,0,33.5,0,0
12603,874.91,16,1038,0,0,43.68,0,0,1019.03,18,1108,0,0,45.61,0,0,885.67,17,934,0,0,51.74,0,0,673.71,12,649,0,0,27.64,0,0,617.02,12,744,0,0,28.74,0,0,633.56,11,789,0,0,29.5,0,0
12612,963.92,23,633,0,0,43.65,0,0,902.27,21,512,0,0,50.87,0,0,1078.05,21,612,0,0,44.53,0,0,646.22,14,435,0,0,32.05,0,0,742.38,14,454,0,0,34.83,0,0,697.55,17,403,0,0,30.06,0,0
12613,746.3,19,623,0,0,58.34,0,0,807.66,16,535,0,0,68.62,0,0,746.46,17,513,0,0,66.1,0,0,551.93,14,441,0,0,46.24,0,0,536.96,12,475,0,0,39.99,0,0,475.36,14,494,0,0,37.67,0,0
12614,643.08,17,732,0,0,52.13,0,0,725.39,17,593,0,0,47.04,0,0,754.43,18,720,0,0,53.58,0,0,400.64,11,473,0,0,36.47,0,0,417.69,14,520,0,0,41.47,0,0,471.34,11,484,0,0,34.1,0,0
12647,601.71,20,757,0,0,48.92,0,0,498.62,20,719,0,0,54.12,0,0,720.43,24,885,0,0,54.34,0,0,394.65,15,547,0,0,38.64,0,0,407.75,16,581,0,0,31.47,0,0,448.21,13,477,0,0,38.67,0,0
12650,672.54,17,665,0,0,48.4,0,0,603.94,17,710,0,0,53.97,0,0,650.24,14,712,0,0,45.85,0,0,426.58,11,447,0,0,36.32,0,0,483.63,11,498,0,0,30.99,0,0,459.56,14,520,0,0,38.51,0,0
12682,657.18,17,777,0,0,54.23,0,0,729.15,15,632,0,0,48.64,0,0,686.08,18,669,0,0,61.93,0,0,486.19,11,558,0,0,33.42,0,0,467.4,11,526,0,0,35.46,0,0,436,10,481,0,0,37.17,0,0
12700,699.09,19,599,0,0,60.44,0,0,606.77,19,553,0,0,59.42,0,0,679.37,23,594,0,0,52.02,0,0,555.04,15,395,0,0,48.2,0,0,503.62,14,426,0,0,40.4,0,0,423.68,13,468,0,0,42.12,0,0
12706,785.68,19,767,0,0,27.48,0,0,786.44,15,796,0,0,23.9,0,0,690.84,22,811,0,0,32.84,0,0,603.88,14,545,0,0,20.12,0,0,584.86,15,587,0,0,17.67,0,0,581.35,13,491,0,0,20.31,0,0
12712,774.56,22,734,0,0,56.61,0,0,709.29,21,686,0,0,52.06,0,0,700.96,20,629,0,0,46.13,0,0,544.35,16,493,0,0,39.95,0,0,495.86,14,502,0,0,41.05,0,0,572.94,15,577,0,0,40.75,0,0
12781,919.46,21,625,0,0,48.02,0,0,1006.42,22,550,0,0,50.15,0,0,777.64,18,564,0,0,54.54,0,0,641.04,15,499,0,0,31.24,0,0,566.9,14,474,0,0,29.71,0,0,599.39,17,445,0,0,34.51,0,0
12837,663.12,29,628,0,0,53.79,0,0,530.59,27,654,0,0,43.5,0,0,649.41,28,708,0,0,43.29,0,0,422.25,23,416,0,0,35.8,0,0,415,19,378,0,0,39.32,0,0,518.83,21,482,0,0,42.55,0,0
12850,772.1,20,640,0,0,55.37,0,0,627.91,17,758,0,0,53.98,0,0,918.29,23,743,0,0,59.18,0,0,582.11,14,456,0,0,33.36,0,0,497.71,15,455,0,0,36.88,0,0,597.57,13,475,0,0,42.33,0,0
12857,911.27,22,631,0,0,46.46,0,0,1092.49,25,599,0,0,37.75,0,0,865.22,21,560,0,0,54.84,0,0,568.54,17,478,0,0,29.28,0,0,639.08,14,410,0,0,35.7,0,0,592.75,14,481,0,0,31.28,0,0
12858,798.84,19,786,0,0,21.54,0,0,646.79,21,645,0,0,24.81,0,0,896.54,16,669,0,0,22.8,0,0,573.59,15,589,0,0,13.37,0,0,546.1,12,540,0,0,13.67,0,0,502.64,15,583,0,0,13.65,0,0
12905,845.13,27,559,0,0,59.25,0,0,938.68,32,578,0,0,64.97,0,0,698.64,25,458,0,0,67.82,0,0,640.1,21,437,0,0,45.79,0,0,660.67,19,375,0,0,37.96,0,0,564.12,20,381,0,0,43.74,0,0
12937,595.43,20,863,0,0,69.21,0,0,505.02,19,931,0,0,78.95,0,0,513.58,18,940,0,0,63.82,0,0,359.96,13,681,0,0,51.68,0,0,402.62,14,519,0,0,53.29,0,0,382.53,15,548,0,0,42.46,0,0
13057,726.54,23,669,0,0,48.39,0,0,836.53,22,619,0,0,55.99,0,0,706.93,23,580,0,0,42.77,0,0,487.74,17,428,0,0,31.69,0,0,542.21,14,496,0,0,30.65,0,0,501.54,18,429,0,0,37.61,0,0
13067,589.57,19,908,0,0,45.61,0,0,482.69,22,754,0,0,52.3,0,0,594.51,21,859,0,0,47.63,0,0,369.28,14,713,0,0,27.54,0,0,405.72,14,635,0,0,29.8,0,0,419.69,14,621,0,0,31.06,0,0
13077,508.67,14,787,0,0,31.64,0,0,473.98,13,770,0,0,25.59,0,0,569.79,13,711,0,0,32.41,0,0,400.92,10,611,0,0,25.29,0,0,307.87,10,625,0,0,24.58,0,0,391.33,11,629,0,0,20.95,0,0
13096,823.93,24,598,0,0,54.33,0,0,984.4,27,704,0,0,48,0,0,944.19,21,650,0,0,54.04,0,0,640.03,15,409,0,0,40.55,0,0,525.6,18,428,0,0,34.7,0,0,567.37,15,390,0,0,40.78,0,0
13107,745.11,18,799,0,0,34.8,0,0,648.38,19,755,0,0,39.4,0,0,641.76,18,756,0,0,40.14,0,0,476.51,11,520,0,0,27.4,0,0,447.32,12,599,0,0,25.55,0,0,478.28,11,520,0,0,23.55,0,0
13134,626.35,23,829,0,0,75.1,0,0,741.78,26,709,0,0,85.27,0,0,520.76,27,975,0,0,75.65,0,0,495.82,17,632,0,0,58.89,0,0,423.21,17,551,0,0,53.98,0,0,485.4,15,633,0,0,50.43,0,0
13146,1006.71,17,630,0,0,49.02,0,0,1163.1,20,539,0,0,54.42,0,0,947.6,19,525,0,0,40.81,0,0,761.29,10,491,0,0,34.46,0,0,664.03,11,438,0,0,38.68,0,0,654.07,13,407,0,0,29.44,0,0
13167,985.29,20,748,0,0,24.47,0,0,987.76,22,728,0,0,20.25,0,0,1166.86,17,894,0,0,26.04,0,0,747.42,15,535,0,0,19.51,0,0,613.27,12,553,0,0,19.05,0,0,643.12,15,509,0,0,19.08,0,0
13212,805.27,24,693,0,0,40.73,0,0,807.38,29,563,0,0,35.68,0,0,721.58,25,689,0,0,36.96,0,0,634,18,496,0,0,25.31,0,0,509.48,16,430,0,0,28.55,0,0,535.36,18,418,0,0,31.83,0,0
13243,940.47,20,805,0,0,63.29,0,0,771.9,21,711,0,0,71.16,0,0,1036.63,23,836,0,0,67.62,0,0,613.91,16,489,0,0,47.74,0,0,694.5,14,614,0,0,47.07,0,0,610.27,13,574,0,0,41.5,0,0
13265,1173.81,21,973,0,0,51.6,0,0,1190.41,18,838,0,0,46.81,0,0,1404.46,19,1044,0,0,54.14,0,0,738.78,16,722,0,0,39.28,0,0,783.27,16,631,0,0,38.29,0,0,772.51,13,692,0,0,39.81,0,0
13319,711.75,15,651,0,0,48.75,0,0,675.71,14,643,0,0,47.23,0,0,705.4,17,681,0,0,50.74,0,0,453.3,10,445,0,0,35.22,0,0,538.3,9,507,0,0,33.61,0,0,439.96,11,412,0,0,32.11,0,0
13328,911.3,23,792,0,0,49.54,0,0,774.25,27,819,0,0,49.18,0,0,1076.07,20,875,0,0,41.29,0,0,670.98,17,622,0,0,32.08,0,0,662.07,18,518,0,0,37.76,0,0,558.15,15,582,0,0,32.58,0,0
13351,1002.22,21,844,0,0,42.92,0,0,829.57,19,801,0,0,42.83,0,0,917.1,23,692,0,0,34.41,0,0,699.57,15,561,0,0,29.41,0,0,763.91,15,670,0,0,26.9,0,0,712.24,14,650,0,0,26.68,0,0
13362,904.37,15,832,0,0,72.44,0,0,932.86,16,974,0,0,65.9,0,0,1020.04,14,825,0,0,66.39,0,0,694.21,10,609,0,0,46.61,0,0,624.98,9,521,0,0,47.87,0,0,597.13,10,655,0,0,50.82,0,0
13376,970.14,18,653,0,0,58.84,0,0,884.73,19,539,0,0,48,0,0,892.2,20,627,0,0,66.22,0,0,602.47,11,404,0,0,36.29,0,0,589.86,14,473,0,0,40.5,0,0,660.15,13,481,0,0,42.42,0,0
13394,897.35,18,933,0,0,58.56,0,0,949.92,20,900,0,0,59.96,0,0,727.8,21,937,0,0,49.64,0,0,683.54,11,709,0,0,38.81,0,0,546.6,14,587,0,0,37.32,0,0,577.48,14,654,0,0,38.44,0,0
13440,1127.45,20,912,0,0,39.97,0,0,907.79,17,859,0,0,37.85,0,0,1266.39,22,1060,0,0,38.91,0,0,764.74,13,654,0,0,26.07,0,0,819.28,15,622,0,0,27.21,0,0,868.65,16,667,0,0,28.64,0,0
13450,525.52,20,794,0,0,64.05,0,0,493.38,22,678,0,0,59.48,0,0,596.03,20,761,0,0,60.41,0,0,351.66,13,562,0,0,49.73,0,0,373.32,12,523,0,0,39.06,0,0,369.83,13,604,0,0,49.33,0,0
13463,527.58,25,526,0,0,50.06,0,0,539.84,26,562,0,0,43.18,0,0,562.67,29,511,0,0,41.47,0,0,329.4,19,363,0,0,31.68,0,0,320.6,17,355,0,0,35.31,0,0,337.75,15,401,0,0,38.65,0,0
13492,829.03,22,693,0,0,44.17,0,0,872.86,23,666,0,0,40.65,0,0,794.88,26,579,0,0,38.92,0,0,553.62,14,440,0,0,27.44,0,0,657.3,16,466,0,0,31.05,0,0,559.69,14,477,0,0,29.16,0,0
13503,1030.87,22,1165,0,0,42.97,0,0,1008.31,22,1165,0,0,38.33,0,0,1154.46,21,985,0,0,49.16,0,0,631.02,15,741,0,0,32.75,0,0,706.97,17,829,0,0,29.44,0,0,789.95,14,844,0,0,29.32,0,0
13505,534.78,18,685,0,0,47,0,0,540.54,17,588,0,0,49.17,0,0,488.98,20,691,0,0,44.52,0,0,349.37,13,461,0,0,31.54,0,0,402.2,14,440,0,0,33.87,0,0,327.54,11,420,0,0,28.49,0,0
13515,1016.57,20,886,0,0,59.96,0,0,837.07,21,801,0,0,59.92,0,0,991.41,20,884,0,0,55.09,0,0,807.47,13,650,0,0,39.63,0,0,788.13,13,691,0,0,46.75,0,0,662.69,15,610,0,0,38.43,0,0
13534,695.62,23,875,0,0,72.28,0,0,625.25,21,741,0,0,65.48,0,0,705.42,23,837,0,0,66.15,0,0,418.74,15,691,0,0,54.37,0,0,529.67,16,552,0,0,46.82,0,0,460.04,16,546,0,0,48.32,0,0
13576,1086.48,27,916,0,0,54.24,0,0,910.73,31,1016,0,0,65,0,0,1190.02,25,1086,0,0,55.53,0,0,669.01,16,617,0,0,39.18,0,0,865.06,21,661,0,0,40.65,0,0,708.51,20,576,0,0,36.2,0,0
13590,952.79,12,722,0,0,56.47,0,0,1019.62,14,707,0,0,50.88,0,0,1072.18,11,704,0,0,51.42,0,0,647.4,8,496,0,0,41.72,0,0,747.04,8,577,0,0,34.09,0,0,658.67,9,457,0,0,40.14,0,0
13599,825.06,20,687,0,0,50.27,0,0,812.27,17,751,0,0,45.58,0,0,790.79,22,630,0,0,54.16,0,0,539.6,14,429,0,0,35.88,0,0,586.49,14,426,0,0,30.99,0,0,539.77,13,423,0,0,34.75,0,0
13604,1010.05,18,969,0,0,54.97,0,0,1079.83,18,1137,0,0,51.42,0,0,1039,19,962,0,0,55.28,0,0,739.58,11,773,0,0,36.33,0,0,640.95,12,739,0,0,38.74,0,0,740.81,13,729,0,0,36.96,0,0
13630,623.54,19,636,0,0,29.31,0,0,725.11,18,599,0,0,27.71,0,0,613.49,16,684,0,0,26.33,0,0,421.1,12,490,0,0,18.31,0,0,402.52,13,421,0,0,17.65,0,0,390.13,12,509,0,0,21.05,0,0
13649,748.47,21,701,0,0,78.24,0,0,897.36,22,648,0,0,87.47,0,0,816.73,18,676,0,0,65.72,0,0,464.53,14,559,0,0,54.27,0,0,466.75,15,469,0,0,54.47,0,0,535.54,15,424,0,0,51.47,0,0
13661,934.85,16,699,0,0,42.26,0,0,971.66,15,730,0,0,45.24,0,0,863.77,15,702,0,0,36.47,0,0,709.83,11,457,0,0,31.5,0,0,739.49,12,559,0,0,27.89,0,0,710.33,11,489,0,0,28.48,0,0
13663,538.41,14,607,0,0,43.66,0,0,530.79,13,567,0,0,45.79,0,0,441.72,12,546,0,0,48.36,0,0,360.97,10,406,0,0,31.93,0,0,331.83,10,393,0,0,30.03,0,0,406.1,10,416,0,0,31.78,0,0
13667,624.29,13,591,0,0,28.79,0,0,595.38,14,495,0,0,27.93,0,0,680.5,13,593,0,0,24.75,0,0,454.5,8,356,0,0,21.62,0,0,407.41,10,453,0,0,19.73,0,0,374.78,8,445,0,0,21.27,0,0
13669,918.32,26,839,0,0,39.27,0,0,751.7,26,851,0,0,35.14,0,0,1070.8,24,914,0,0,35.33,0,0,567.45,18,597,0,0,26.09,0,0,675.64,17,582,0,0,25.65,0,0,555.17,18,521,0,0,29.88,0,0
13687,718.76,25,1034,0,0,39.89,0,0,764.25,29,1157,0,0,43.95,0,0,804.92,21,940,0,0,35.45,0,0,571.9,18,627,0,0,24.04,0,0,558.31,18,753,0,0,28.85,0,0,553.15,16,781,0,0,25.41,0,0
