"ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
6426,17841.01,1515,2617,1575.69,2937.39,1151.22,4437.71,0,14547.74,1615,2398,1292.91,3203.19,1299.13,4437.71,0,20478,1727,2861,1499.75,2509.87,1141.83,4437.71,0,7039.26,525,1303,751.19,1274.68,397.29,4437.71,0,6114.2,713,1280,675.35,1151.18,351.45,4437.71,0,6261.59,588,885,682,1357.49,495.1,4437.71,0
6461,16894.78,1553,2902,2225.73,2477.95,583.63,4505.27,0,17958.8,1356,3100,2663.29,2450.43,692.37,4505.27,0,13557.75,1777,3424,2634.11,2109.24,662.78,4505.27,0,6379.61,702,1232,672.32,1133.11,228.51,4505.27,0,5585.25,728,1336,940.93,1234.63,253.78,4505.27,0,5755.1,707,1267,1035.11,1223.46,260.73,4505.27,0
6494,17612.29,1507,2014,3324.75,2408.43,1167.98,6014.04,0,15494.8,1338,2037,3247.49,2472.71,1283.89,6014.04,0,15668.03,1438,1721,2874.17,2275.86,1005.3,6014.04,0,7499.9,455,627,1190.38,904.29,501.75,6014.04,0,6584.5,747,876,1187.18,967.27,428.55,6014.04,0,6942.05,567,831,1205.11,1115.42,381.28,6014.04,0
6512,15124.46,1463,2526,2685.17,3238.66,668.14,5455.79,0,17364.72,1405,2811,2538.54,3412.3,535.7,5455.79,0,12953.05,1211,2708,2250,3054.19,769.56,5455.79,0,4587.69,527,1131,945.01,1152.04,295.9,5455.79,0,5113.85,709,896,1232.62,1078.41,270.51,5455.79,0,6541.23,450,1184,1031.05,1234.55,290.12,5455.79,0
6513,16013.22,1534,2139,2145.09,3732.34,1073.88,4824.58,0,17726.19,1517,2345,2571.13,4154.94,1044.16,4824.58,0,18309.64,1774,2452,2535.98,3419.18,868.98,4824.58,0,6398.61,612,671,896.46,1472.73,476.6,4824.58,0,5136.72,750,1018,1024.39,1689.19,348.26,4824.58,0,5881.1,566,1034,907.47,1607.45,330.98,4824.58,0
6524,15704.38,1466,2327,5223.51,5606.7,611.92,6120,0,13591.58,1314,2386,4608.8,5944.59,684.09,6120,0,16550.15,1515,2489,4821.51,4868.82,668.62,6120,0,5712.09,629,1108,2299.69,2796.43,221.78,6120,0,7674.66,598,933,1776.43,2585.96,210.24,6120,0,7433.73,456,711,2506.99,2224.76,208.94,6120,0
6530,18223.32,1519,3257,2339.67,5480.57,1199.22,4941.15,0,15591.24,1645,2888,2462.7,5282.36,1151.99,4941.15,0,17193.69,1452,3294,2362.53,5057.21,973.58,4941.15,0,8754.25,599,1366,1126.01,2525.48,515.42,4941.15,0,6521.97,691,1018,859.39,2295.29,378.11,4941.15,0,7034.37,510,1381,869.28,1662.76,429.33,4941.15,0
6554,17936.77,1503,1945,2558.34,3992.9,970.32,6281.27,0,19852.65,1417,1836,2998.12,3451.32,1154.57,6281.27,0,18531.88,1628,2021,2622.96,3713.24,908.28,6281.27,0,5875.08,598,701,1066.45,1473.37,377.03,6281.27,0,6588.46,717,784,936.96,1708.35,335.49,6281.27,0,7481.26,456,709,1097.81,1609.32,399.13,6281.27,0
6568,17351.88,1521,2784,5628.65,4565.23,1103.32,5736.48,0,15280.67,1621,3172,4797.07,4130.05,948.44,5736.48,0,18733.43,1416,2338,5132.23,5373.43,921.51,5736.48,0,6980.57,614,1068,2426.4,2117.31,436.59,5736.48,0,8204.12,588,1002,2022.86,1677.74,428.14,5736.48,0,5830.01,596,1081,1922.42,1872.52,548.51,5736.48,0
6573,17615.49,1516,2523,5910.05,6022.06,964.43,5098.39,0,18014.62,1422,2047,5343.48,4967.63,1042.16,5098.39,0,20947.32,1618,2188,5860.59,5529.64,815.49,5098.39,0,5742.47,518,1058,2234.06,2289.58,314.12,5098.39,0,7351.51,726,816,1787.2,2607.73,461.12,5098.39,0,6066.49,645,904,2450.95,2217.32,308.26,5098.39,0
6604,17877.72,1454,2585,2044.1,5603.39,1118.75,6263.01,0,19741.77,1202,2219,1647.02,6626.72,1116.86,6263.01,0,19706.25,1512,2168,1908.27,5362.78,939.16,6263.01,0,6758.9,445,1198,807.54,2041.51,369.38,6263.01,0,8596.77,699,872,764.54,2217.24,558.7,6263.01,0,7975.2,640,950,666.47,2161.4,426.17,6263.01,0
6658,15870.36,1535,2304,4175.85,3619.8,1101.78,5165.11,0,15030.73,1543,2179,4741.3,4249.45,1053.16,5165.11,0,17119.35,1689,2029,4154.84,3331.52,1318.17,5165.11,0,7409.37,754,715,1825.98,1417.45,372.59,5165.11,0,6870.86,564,1144,1502.29,1575.67,360.05,5165.11,0,7100.54,671,992,2081.71,1579.26,456.31,5165.11,0
6708,15688.84,1455,2535,4289.72,3289.9,1201.94,4807.5,0,18251.98,1477,2645,5127.55,2843.21,1431.95,4807.5,0,17864.12,1580,2349,4161.07,2785.3,1074.42,4807.5,0,6620.12,440,773,2059.92,1009.35,484.88,4807.5,0,7628.55,454,937,1398.45,1010.83,393.69,4807.5,0,6312.22,710,1212,1548.72,1520.24,471.68,4807.5,0
6743,16884.22,1528,2738,4583.49,4858.47,828.27,4216.54,0,14507.56,1763,2295,4674.98,5463.48,962.35,4216.54,0,18953.77,1587,2648,4772.15,5414.5,735.53,4216.54,0,8071.97,621,1009,1382.55,2041.19,317.93,4216.54,0,5937.01,726,1094,1764.89,1872.38,375.58,4216.54,0,7494.63,702,1098,2059.19,1457.58,325.72,4216.54,0
6760,16190.62,1539,2370,3647.09,3937.04,1195.49,4103.29,0,13521.44,1604,2555,3253.65,4506.72,1134.82,4103.29,0,15278.27,1668,2201,3139.23,3163.23,1176.84,4103.29,0,6907.17,498,914,1803.04,1221.43,551.19,4103.29,0,5292.8,698,1036,1512.62,1301.89,470.57,4103.29,0,5937.1,729,916,1816.5,1669.92,565.18,4103.29,0
6804,16375.28,1533,2834,3998.68,5881.7,684.44,3245.07,0,15822.38,1497,2280,4241.7,6898.31,780.47,3245.07,0,14975.67,1417,2379,3968.08,4803.18,752.05,3245.07,0,7134,750,958,1377.57,2248.99,237.17,3245.07,0,6776.23,486,1308,1525.63,1855.44,282.58,3245.07,0,5853.55,509,1328,1287.95,2621.6,304.04,3245.07,0
6821,17054.74,1473,1447,3495.23,2633.71,1072.56,4775.49,0,19863.82,1363,1186,3423.84,2995.37,1229.23,4775.49,0,19936.2,1416,1494,3240.89,2462.99,1057.42,4775.49,0,7723.57,607,475,1722.05,1103.17,491.86,4775.49,0,8516.04,613,503,1410.73,1132.74,528.99,4775.49,0,7804.28,620,616,1180.59,1212.05,451.51,4775.49,0
6842,15672.72,1488,3343,4935.04,4222.23,984.74,4234.16,0,12746.12,1395,3607,4287.97,3630.1,988.18,4234.16,0,14713.58,1699,2846,4913.46,4648.63,1165.16,4234.16,0,5065.72,469,1585,2087.85,1488.65,368.95,4234.16,0,7715.79,459,1580,2249.07,1621.96,406,4234.16,0,4976.18,710,1468,2129.32,1898.98,419.24,4234.16,0
6846,17019.94,1502,2822,4819.83,2867.63,548.12,4124.56,0,16769.98,1674,2542,5644.88,2749.38,499.67,4124.56,0,17358.91,1722,3179,5045.49,2296.71,562.38,4124.56,0,5581.43,547,1127,2137.76,904.96,181.95,4124.56,0,8206.8,699,864,2026.16,1297.34,240.48,4124.56,0,6053.56,456,1243,1953.21,897.74,219.14,4124.56,0
6854,17521.07,1506,2989,3286.86,5120.81,988.97,6083.36,0,20805.83,1339,3073,3632.32,5619.59,984.44,6083.36,0,17504.54,1399,2900,2960.48,6141.54,1058.6,6083.36,0,6819.77,518,1122,1064.64,2222.29,300.9,6083.36,0,8124.99,710,1203,1445.65,1648.46,439.16,6083.36,0,6170.52,666,1170,1159.56,1932.85,327.05,6083.36,0
6864,17359.6,1511,2899,2719.82,2808.78,997.78,4853.35,0,17094.05,1701,3219,2682.71,3300.37,1030.77,4853.35,0,18672.63,1451,3319,2730.08,2547.1,1080.87,4853.35,0,6440.62,550,1231,1071.59,866.4,383.37,4853.35,0,8088.13,599,1120,1212.43,1389.02,346.76,4853.35,0,5661.69,607,888,980.96,1345.83,460.61,4853.35,0
6880,17280.57,1545,2817,1582.71,2519.16,1045.28,5767.06,0,16402.43,1313,2637,1463.46,2281.99,1166.81,5767.06,0,19954.26,1357,2903,1618.41,2437.04,1175.27,5767.06,0,5253.68,551,922,582.55,898.52,327.32,5767.06,0,5556.94,492,1307,556.85,907.48,507.21,5767.06,0,6219.98,609,1247,706.87,884.64,335.34,5767.06,0
6888,18181.43,1469,2664,1757.87,4326.23,1450.01,3733.29,0,20462.19,1697,2445,1872.53,5122.21,1457.01,3733.29,0,19497.96,1334,3044,2038.67,4656.15,1285.69,3733.29,0,6355.71,604,1166,840.46,1816.98,568.84,3733.29,0,7882.66,677,899,533.27,2088.72,519.26,3733.29,0,7188.36,457,1156,627.46,1856.66,710.65,3733.29,0
6917,18668.04,1521,2106,5707.82,5085.55,1120.56,6295.84,0,15780.12,1264,2253,4890.75,5825.54,1294.26,6295.84,0,21602.27,1601,2107,5986.19,5748.45,996.98,6295.84,0,7932.03,677,768,2676.34,1576.96,346.61,6295.84,0,5854.98,760,810,2621.59,2294.29,558.05,6295.84,0,7067.1,582,719,1925.15,2131.57,430.13,6295.84,0
6942,18011.4,1512,3509,5207.53,3657.8,1120.49,5813.54,0,19184.64,1255,3050,4826.66,4043.46,1271.63,5813.54,0,15363.95,1228,3862,4736.89,3810.34,1022.28,5813.54,0,7704.38,701,1201,1869.48,1269.42,366.99,5813.54,0,7502.48,671,1527,2394.58,1164.62,422.88,5813.54,0,8434.52,640,1329,2176.8,1541.4,379.82,5813.54,0
6967,15873.2,1447,2018,3504.8,7214.9,634.52,6218.84,0,14730.39,1260,1670,3186.74,5854.69,623.88,6218.84,0,15462.82,1499,1772,3537.1,6684.02,754.57,6218.84,0,6224.36,650,608,1245.44,2928.81,244.1,6218.84,0,5764.36,462,764,1711.42,2891.22,309.42,6218.84,0,5697.61,552,897,1057.44,3356.36,251.28,6218.84,0
6992,18839.78,1435,2386,3270.91,3218.8,600.47,4411.91,0,15600.03,1200,2107,3490.01,3647.94,535.84,4411.91,0,21851.94,1595,2025,2724.83,3749.1,599.21,4411.91,0,8041.85,617,922,1109.24,1497.16,187.66,4411.91,0,7788.43,701,738,1395.78,976.08,257.05,4411.91,0,9400.54,452,1018,993.71,1346.93,220.03,4411.91,0
7029,17977.74,1536,2852,3703.41,4247.82,1205.4,4635.37,0,14795.99,1576,3070,3739.63,3493.89,1035.61,4635.37,0,20868.05,1525,2893,3763.71,4841.63,1231.76,4635.37,0,8256.12,694,861,1263.46,1769.97,590.26,4635.37,0,5946.22,628,1381,1620.97,2091.37,397.75,4635.37,0,5631.91,760,1375,1478.3,1416.7,435.84,4635.37,0
7035,15712.2,1460,2409,4719.35,2622.83,1331.67,4900.38,0,13489.49,1504,2872,5161.28,2163.04,1145.53,4900.38,0,17656.72,1402,2877,5406.06,2962.18,1134.31,4900.38,0,6322.93,643,750,1506.87,1138.49,526.8,4900.38,0,6096.31,554,997,2210.98,1216.23,555.19,4900.38,0,5209.97,448,1186,2288.23,923.24,418.61,4900.38,0
7047,18182.37,1527,1883,1686.21,4548.19,1107.01,4729.49,0,20922.83,1357,2094,1398.9,5455.17,1312.79,4729.49,0,16756.41,1757,1540,1902.94,3941.7,1086,4729.49,0,6499.65,651,861,601.38,1889.06,367.52,4729.49,0,7569.05,636,852,798,2032.44,508.19,4729.49,0,6725.77,554,677,792.68,1984.23,475.78,4729.49,0
7050,16699.22,1492,2413,5013.45,1897.04,762,5224.47,0,16797.08,1393,1955,4617.93,1770.58,896.87,5224.47,0,14291.36,1681,2329,5859.95,2256.98,691.37,5224.47,0,6479.68,495,1182,1960.85,904.46,373.5,5224.47,0,7524.96,454,752,1808.61,836.31,286.86,5224.47,0,7721.61,538,1178,1847.5,722.99,256.96,5224.47,0
7058,16143.55,1525,3080,3942.3,5016.05,1223.17,4696.21,0,18352.48,1793,3580,3276.9,5864.62,1377.52,4696.21,0,13936.5,1321,3446,3453.99,4881.47,1200.61,4696.21,0,5370.91,733,1004,1753.73,2371.53,580.42,4696.21,0,5877.48,711,1509,1606.29,1724.77,487.79,4696.21,0,7519.6,596,1377,1426.34,1628.18,375.14,4696.21,0
7062,17133.66,1527,3027,3046.33,3682.42,829.67,6433.58,0,16612.25,1593,3345,2752.62,3101.42,706.41,6433.58,0,16612.96,1307,2631,3012.12,3543.14,789.74,6433.58,0,7807.68,486,1481,1224.8,1349.23,370.81,6433.58,0,8345.37,581,1249,1151.84,1527.06,363.17,6433.58,0,7793.86,651,1029,1219.97,1647.52,298.83,6433.58,0
7110,17601.06,1544,2492,4425.19,4714.28,1044.19,6639.15,0,14228.54,1814,2210,4084.51,4847.35,899.03,6639.15,0,20080.77,1370,2837,4319.13,5430.71,1046.79,6639.15,0,6127.49,488,751,2185.86,1755.06,433.27,6639.15,0,8313.59,741,1081,1612.09,1793.01,319.24,6639.15,0,6342.5,766,1099,1651.1,1862.86,468.33,6639.15,0
7120,16800.86,1439,2349,3291.38,3771.35,968.07,5977.45,0,18606.02,1572,2142,3185.16,3616.73,1097.63,5977.45,0,16996.82,1376,2226,2652.84,4231.38,1156.7,5977.45,0,7515.86,708,806,1270.01,1254.74,379.06,5977.45,0,7575.29,664,1138,1638.42,1284.76,347.96,5977.45,0,7010.7,596,1057,1205.82,1523.51,444.54,5977.45,0
7121,16221.4,1446,2094,5491.08,5478.54,1027.88,4542.89,0,15557.94,1522,2493,5873.37,4695.42,1164.22,4542.89,0,13077.27,1679,2083,4465.81,5235.49,1173.74,4542.89,0,5321.72,702,934,2573.99,2716.43,365.96,4542.89,0,7107.01,607,841,2244.51,2688.38,496.25,4542.89,0,7587.29,502,778,2608.76,2654.95,446.19,4542.89,0
7167,15710.06,1486,2779,3852.24,5056.11,1426.36,5036.78,0,15836.31,1601,2657,3095.04,4893.82,1410.28,5036.78,0,16692.47,1781,2651,3973.33,5579.97,1353.52,5036.78,0,6697.27,724,1207,1238.99,2067.91,435.2,5036.78,0,6197.54,655,880,1631.03,2493.39,514.13,5036.78,0,6792.84,542,1167,1924.82,1677.68,543.66,5036.78,0
7196,17925.81,1493,3087,4444.25,4357.68,766.74,5851.78,0,15297.52,1375,2816,5102.36,4007.77,828.38,5851.78,0,20705.17,1790,2523,4746.37,4631.93,723.56,5851.78,0,7270.25,724,1180,1610.84,1922.82,301.26,5851.78,0,7863.83,459,1062,1391.86,1450.89,292.15,5851.78,0,8829.82,565,1012,1393.75,1511.47,376.91,5851.78,0
7199,18040.48,1457,2591,3192.96,4714.62,977.13,5107.27,0,16624.1,1704,2180,3778.18,5131.46,973.03,5107.27,0,20852.58,1620,3047,3562.49,4116.25,953.09,5107.27,0,7537.18,552,1019,980.89,1512.61,324.71,5107.27,0,5527.9,442,1125,1393.79,1602.41,377.59,5107.27,0,6345.09,607,1145,1045.58,2018.48,473.07,5107.27,0
7238,16764.54,1467,2802,2874.81,4004.5,930.71,3403.62,0,18934.3,1353,2870,2899.83,4617.26,848.59,3403.62,0,14669.64,1537,2407,3307.23,3406.6,1087.14,3403.62,0,6660.42,484,1056,1188.51,1845.12,372.83,3403.62,0,5947.21,685,1186,928.1,1511.57,372.83,3403.62,0,7987.08,564,868,1145.26,1854.67,369.62,3403.62,0
7268,18907.87,1525,2000,5398.7,4179.02,964.2,5283.99,0,19295.82,1776,2298,5437.1,4140.89,963.02,5283.99,0,21254.77,1252,1683,5334.73,4682.8,910.38,5283.99,0,6568.02,699,940,2251.09,1288.36,343.31,5283.99,0,7623.16,703,638,2349.7,1845.04,420.42,5283.99,0,7527.83,492,610,2486.18,1705,429.14,5283.99,0
7271,18761.26,1552,2540,5703.15,2394.65,989.89,5574.5,0,18770.89,1310,2183,6288.9,2332.91,1061.4,5574.5,0,15276.59,1256,2053,5996.43,2863.9,1046.86,5574.5,0,8706.24,501,875,2109.23,1113.87,323.92,5574.5,0,8136.3,554,1020,2175.94,880.86,316.97,5574.5,0,9328.91,487,937,2242.01,965.91,314.79,5574.5,0
7272,18571.98,1468,3122,3128.86,2830.99,847.03,6351.4,0,17756.84,1227,3624,2524.59,2862.03,865.69,6351.4,0,21888.59,1751,3717,2609.81,3353.33,812.45,6351.4,0,7948.3,589,1556,1408.2,955.25,307.85,6351.4,0,8099.98,649,1335,1277.51,1375.49,301.81,6351.4,0,6574.87,444,1459,958.07,1144.58,283.49,6351.4,0
7302,16870.12,1550,2604,4109.61,4773.9,803.86,3840.81,0,18552.91,1786,2840,3544.11,3860.86,855.41,3840.81,0,17236.14,1611,2875,4912.65,4683.97,878.95,3840.81,0,7130.94,633,1052,1467.25,2312.07,268.72,3840.81,0,8428.92,774,1057,1510.72,1721.05,277.56,3840.81,0,7194.77,753,1094,1719.86,1853.1,329.64,3840.81,0
7329,16366.31,1503,2487,4988.1,3889.38,1209.66,3812.89,0,17126.08,1286,2004,4163.91,4600.8,1258.29,3812.89,0,16498.74,1770,2309,4719.53,4546.43,1236.88,3812.89,0,7915.02,633,855,2282.22,1877.98,555.27,3812.89,0,5329.96,483,886,1593,1254.46,394.71,3812.89,0,5531.29,723,1011,1731.04,1430.67,475.76,3812.89,0
7356,16834.27,1533,3538,3496.96,1495.52,1319.69,3888.69,0,15347.2,1645,3172,2980.73,1278.58,1375.36,3888.69,0,16965.99,1542,3288,3762.12,1680.67,1375.72,3888.69,0,6251.2,553,1435,1655.9,696.63,597.69,3888.69,0,7743.46,503,1480,1144.88,717.66,558.85,3888.69,0,8092.9,735,1187,1180.61,583.53,582.84,3888.69,0
7399,17366.83,1495,2675,3615.41,2897.1,1395.27,3902.83,0,19889.8,1475,2881,3735.66,3037.65,1448.57,3902.83,0,14225.88,1536,3191,4061.87,2769.81,1156.46,3902.83,0,6416.8,621,1093,1261.59,1024.15,679.65,3902.83,0,8674.54,560,1071,1635.87,1119.22,616.36,3902.83,0,8339.29,744,968,1372.1,1315.34,631.74,3902.83,0
7431,16162.89,1507,2514,4173,6339.08,1566.98,5769.2,0,16864.47,1292,2719,3585.82,7544.87,1840.8,5769.2,0,15287.62,1793,2828,4043.99,5985.18,1478.55,5769.2,0,7714.91,486,799,1565.91,2305.51,758.65,5769.2,0,4953.62,731,1182,2065.86,1958.02,628.91,5769.2,0,6433.27,528,1019,1985.63,2071.28,721.86,5769.2,0
7437,17504.38,1445,3630,4008.27,5663.22,1008.52,3695.62,0,19910.1,1314,4045,4095.94,6335.74,830.41,3695.62,0,15170.44,1725,4230,4495.63,5406.95,829.1,3695.62,0,5309.13,644,1336,1453.33,2305.33,306.48,3695.62,0,8472.82,626,1487,1544.58,2670.74,383.49,3695.62,0,5510.16,474,1226,1702.56,2257.49,412.1,3695.62,0
7464,16176.27,1505,3002,3307.3,3549.49,1264.21,4881.49,0,14610.78,1787,3470,2990.56,4180.47,1461.52,4881.49,0,17898.71,1428,2792,3908.28,2943.82,1356,4881.49,0,5766.74,493,1107,1124.09,1415.5,398.78,4881.49,0,7269.22,624,1116,1639.43,1708.49,549.86,4881.49,0,7055.39,676,1490,1207.18,1266.68,546.76,4881.49,0
7509,18070.02,1512,3030,4131.16,5701.07,1156.13,5059.38,0,17879.93,1481,3134,3976.86,5632.47,1065.22,5059.38,0,19229.26,1230,3205,4017.71,4812.79,1077.55,5059.38,0,8953.31,596,1055,2045.2,2699.2,459.08,5059.38,0,6275.7,662,1062,1985.92,2118.49,550.93,5059.38,0,6927.36,727,1425,1929.14,1718.56,397.81,5059.38,0
7523,17377.96,1562,2370,1645.84,5563.56,1032.24,4776.05,0,14413.03,1415,2161,1514.43,6588.47,1053.85,4776.05,0,14565.21,1735,2795,1516.44,4591.69,841.01,4776.05,0,6839.78,637,1072,667.89,2107.72,426.89,4776.05,0,7058.13,739,926,546.96,2123.36,441.07,4776.05,0,7976.69,657,821,811.66,2279.87,440.28,4776.05,0
7541,16891.91,1542,1931,3091.75,3514.93,665.49,5064.48,0,18575.97,1543,2055,3380.41,3945.11,759.06,5064.48,0,17056.97,1427,1779,3235.66,3986.15,764.52,5064.48,0,5571.32,697,815,1171.26,1592.06,268.34,5064.48,0,6414.2,645,912,1130.28,1200.76,224.15,5064.48,0,7000.94,556,885,1018.78,1082.78,222.8,5064.48,0
7545,15726.46,1483,2235,3660.97,2569.19,1006.53,5586.61,0,18378.23,1325,2223,3860.19,2560.99,864.57,5586.61,0,13681.34,1625,2397,2980.69,2359.78,1143.94,5586.61,0,4997.15,641,1046,1232.42,998.03,398.03,5586.61,0,7243.67,615,905,1660.92,989.8,459.98,5586.61,0,4919.04,723,1096,1492.1,1016.36,495.48,5586.61,0
7578,16223.51,1499,2556,2645.04,2679.02,784.29,4544.98,0,12991.47,1744,2495,2264.95,2750.17,926.74,4544.98,0,17399.49,1319,2106,2389.58,2763.54,833.18,4544.98,0,7508.88,583,785,812.33,1188.51,323.38,4544.98,0,5580.91,501,1242,866.37,1060.77,321.48,4544.98,0,7863.54,543,1098,1085.19,1269.55,255.22,4544.98,0
7580,16680.34,1515,2792,1421.23,5511.6,1079.34,6777.63,0,16025.09,1541,2681,1241.34,5781.89,1270.2,6777.63,0,14840.57,1245,3198,1300.54,6190.24,1171.36,6777.63,0,6402.12,532,969,470.43,1901.16,516.38,6777.63,0,5097.34,549,944,451.75,2096.85,513.87,6777.63,0,5919.59,510,1353,516.59,1729.14,395.07,6777.63,0
7585,18647.58,1503,3565,3030.86,3251.12,1016.83,4322.19,0,18878.43,1456,3855,3300.23,3896.25,883.06,4322.19,0,16775.56,1505,3858,3118.87,3576.92,1204.83,4322.19,0,5642.73,501,1372,1275.63,1432.02,398.91,4322.19,0,7149.65,596,1582,1467.95,1195.86,458.9,4322.19,0,8637.7,521,1702,1410.05,976.86,338.76,4322.19,0
7673,17739.5,1535,2309,1517.48,5858.52,946.25,5599.92,0,17760.73,1781,2615,1797.31,5588.3,944.6,5599.92,0,20176.09,1757,1941,1443.51,6901.44,987.22,5599.92,0,7842.64,467,785,630.33,2555.27,288.38,5599.92,0,6029.71,500,810,731.47,2159.69,416.49,5599.92,0,7934.52,531,1033,587.38,2491.01,287.16,5599.92,0
7674,17988.65,1530,2576,1717.29,3496.19,793.2,5179.23,0,20175.83,1478,2962,1554.43,4087.96,735.98,5179.23,0,17268.33,1429,2328,1586.54,2970.27,668.7,5179.23,0,7901.83,691,860,741.76,1649.75,342.02,5179.23,0,7858.86,490,1261,840,1484.1,358.49,5179.23,0,7422.32,737,957,602.85,1493.94,308.26,5179.23,0
7689,17327.51,1504,2651,3160.07,4169.05,977.49,5954.17,0,19228.35,1367,2914,3628.39,4911.42,836.91,5954.17,0,20469.58,1400,2640,2750.84,3613.1,1026.53,5954.17,0,6625.7,465,1228,1492.09,1340.75,298.47,5954.17,0,5533.62,705,1043,1198.29,1267.4,365.34,5954.17,0,7337.22,484,1096,1342.5,2068.57,376.68,5954.17,0
7724,17917.56,1536,2123,3429.15,2552.49,957.06,3567.37,0,18368.73,1355,2057,3805.48,2575.04,832.75,3567.37,0,19313.41,1429,1719,3023.47,2410.11,1103.16,3567.37,0,5516.01,686,724,1360.54,813.18,332.83,3567.37,0,7912.49,477,650,1036.62,1168.77,329.48,3567.37,0,8039.69,645,863,1072.65,899.49,331.58,3567.37,0
7730,16359.92,1560,2278,3532.46,5090.83,1126.69,6170.58,0,19281.01,1414,1994,2942.94,4284.21,945.2,6170.58,0,19074.9,1636,1962,3224.09,5455.95,1294.7,6170.58,0,7495.07,610,911,1252.93,1696.79,359.45,6170.58,0,6712.41,709,866,1121.03,1555.86,452.82,6170.58,0,6289.63,575,1020,1071.19,2364.71,353.18,6170.58,0
7735,16980.24,1527,2089,5214.81,1867.52,677.04,5237.45,0,17539.78,1737,1887,5571.97,1647.47,728.82,5237.45,0,14640.05,1608,1839,5881.74,1850.92,768.35,5237.45,0,5160.43,692,802,1589.36,718.42,262.25,5237.45,0,7615.63,698,1031,1747.71,732.79,336.83,5237.45,0,5627.98,545,938,1733.56,927.95,291.87,5237.45,0
7811,15607.38,1489,3033,4724.82,5472.78,1210.36,5805.59,0,18036.98,1750,3486,4751.47,4990.96,1002.46,5805.59,0,16369.73,1388,3261,4774.34,6385.94,1137.96,5805.59,0,7177.65,546,1359,1742.13,2100.79,538.16,5805.59,0,5422.63,662,1210,1944.53,1884.16,583.01,5805.59,0,5937.89,666,1253,1568.78,2576.29,409.01,5805.59,0
7824,16649.11,1518,2580,4966.57,3614.49,983.63,5803.24,0,15530.01,1403,2130,4514.65,3224.94,798.98,5803.24,0,15048.4,1513,2808,5836.85,4111.49,1156.32,5803.24,0,5152.28,720,948,1802.06,1258.41,391.13,5803.24,0,5172.2,666,1241,1625.96,1676.34,379.15,5803.24,0,6758.67,602,1105,2020.04,1642.48,457.85,5803.24,0
7832,17919.15,1511,3011,5131.15,4068.74,983.05,5645.39,0,18930.62,1727,2802,4388.3,4593.72,1156.33,5645.39,0,21369.92,1689,2746,5604.39,3335.96,1174.29,5645.39,0,7744.69,750,1116,1566.46,2032.03,486.35,5645.39,0,8130.74,494,1039,1620.61,1445.45,436.15,5645.39,0,8902.19,618,1027,1801.82,1871.03,422.71,5645.39,0
7840,17799.08,1448,2505,3689.03,4768.4,1244.13,5457.19,0,19478.75,1737,2017,3492.45,4307.35,1267.44,5457.19,0,19040.59,1252,2298,4320.55,5639.69,1481.22,5457.19,0,7364.09,718,847,1665.86,2138.5,407.38,5457.19,0,8318.02,645,824,1453.91,1697.36,402.06,5457.19,0,8722.92,718,887,1258.76,1553.45,542.92,5457.19,0
7852,16911.15,1530,1832,3505.71,1237.05,868.48,4823.27,0,20220.99,1477,1713,3637.83,1349.95,966.41,4823.27,0,16501.45,1390,1635,3447.31,1131.6,900.8,4823.27,0,7169.19,594,859,1644.21,613.76,327.31,4823.27,0,7513.93,466,671,1622.62,416.45,293.8,4823.27,0,5436.13,562,618,1334.75,385.19,343.84,4823.27,0
7860,16026.23,1488,2306,4606.37,3502.43,1149.06,5322.15,0,15998.49,1491,2293,4953.45,3342.7,1344.09,5322.15,0,12947.61,1602,2504,5196.55,2933.86,983.27,5322.15,0,7309.5,487,956,1543.67,1056.51,558.41,5322.15,0,6463.41,531,824,1536.39,1733.02,550.81,5322.15,0,6765.5,578,1094,1514.3,1509.07,471.15,5322.15,0
7863,16577.07,1513,2052,3531.54,3646.88,1140.52,7174.77,0,18542.02,1259,2277,4115.98,3408.22,1103.81,7174.77,0,14933.38,1667,2225,3935.32,3425.79,963.69,7174.77,0,8035.72,719,910,1246.73,1772.92,503.13,7174.77,0,7565.34,619,633,1091.86,1333.86,391.48,7174.77,0,5595.78,700,810,1392.87,1559.14,414.62,7174.77,0
7880,17445.95,1446,2897,3006.92,2661.81,1281.32,3228.64,0,18859.15,1428,3254,3190.85,2490.53,1058.74,3228.64,0,15142.4,1270,2772,3117.92,2766.67,1406.91,3228.64,0,6700.76,672,1274,1192.69,1257.85,448.78,3228.64,0,8474.5,537,913,1155.55,832.03,625.24,3228.64,0,6628.71,675,1235,1233,1047.6,544,3228.64,0
