"ID","M1_T1","M1_T2","M1_T3","M1_T4","M1_T5","M1_T6","M1_T7","M1_T8","M2_T1","M2_T2","M2_T3","M2_T4","M2_T5","M2_T6","M2_T7","M2_T8","M3_T1","M3_T2","M3_T3","M3_T4","M3_T5","M3_T6","M3_T7","M3_T8","M4_T1","M4_T2","M4_T3","M4_T4","M4_T5","M4_T6","M4_T7","M4_T8","M5_T1","M5_T2","M5_T3","M5_T4","M5_T5","M5_T6","M5_T7","M5_T8","M6_T1","M6_T2","M6_T3","M6_T4","M6_T5","M6_T6","M6_T7","M6_T8"
21302,4203.26,179,214,1651.06,1800.88,811.28,4933.13,0,4487.17,148,195,1864.27,1933.39,742.09,4933.13,0,4655.27,176,203,1967.63,1518.52,670.18,4933.13,0,18443.59,882,876,7310.55,6673.04,3332.99,4933.13,0,19893.83,722,761,6565.36,7853.62,3971.06,4933.13,0,20180.86,622,831,6515.1,7312.69,3613.37,4933.13,0
21303,4266.81,206,387,1362.3,894.14,1226.15,5271.49,0,4942.84,172,345,1187.84,841.68,1453.09,5271.49,0,3617.34,194,353,1522.82,888.88,1134.47,5271.49,0,16816.24,775,1739,5455.07,3923.54,4340.16,5271.49,0,13473,658,1623,5348.25,3379.35,5907.14,5271.49,0,18111.25,642,1774,6127.47,3970.67,4817.49,5271.49,0
21307,4052.54,211,363,1439.12,268.05,973.48,4187.06,0,4691.49,174,386,1322.27,289.55,1049.33,4187.06,0,4128.64,239,419,1592.41,221.54,904.89,4187.06,0,18672.62,691,1736,6521.17,1306.63,2979.52,4187.06,0,19773.27,922,1220,6657.93,1040.26,2958.36,4187.06,0,18456.79,951,1265,6228.75,822.4,3997.86,4187.06,0
21312,4059.06,205,234,571.6,1415.23,977.31,5234.63,0,3965.97,229,246,683.39,1332.07,942.16,5234.63,0,3596.59,231,242,552.13,1353.51,970.15,5234.63,0,13288.71,974,898,2078.02,5118.12,3682.64,5234.63,0,14565.75,836,1119,2605.51,5631.35,4463.64,5234.63,0,12359.07,636,1048,2342.14,5031.24,3072.69,5234.63,0
21327,4191.56,201,375,506.48,405.38,627.89,5853.77,0,4017.35,183,447,421.13,407.72,674.19,5853.77,0,4604.81,183,443,471.1,443.04,713.94,5853.77,0,20285.54,782,1370,1533.95,1516.92,1972.94,5853.77,0,17493.63,983,1142,1722.32,1581.56,2355.28,5853.77,0,12977.8,910,1248,2102.88,1452.63,2561.14,5853.77,0
21356,4189.77,186,496,1059.95,228.72,1062.62,5995.21,0,4780.56,216,410,912.41,215.71,1076.49,5995.21,0,3876.06,187,588,922.48,188.92,1044.8,5995.21,0,14954.12,911,2185,4271.87,725.12,3261.26,5995.21,0,20229.28,584,2117,4516.06,837.9,3616.33,5995.21,0,13793.78,858,1672,4511.29,1084.7,3643.35,5995.21,0
21373,3625.27,193,340,746.22,1275.57,873.7,4046.52,0,3190,159,382,664.67,1033.82,790.11,4046.52,0,3210.27,183,340,856.58,1132.97,901.82,4046.52,0,14720.88,869,1538,3404.31,5764.17,4156.61,4046.52,0,13141.64,813,1279,3344.45,6354.35,3386.3,4046.52,0,15274.4,648,1098,3047.29,6034.8,2904.45,4046.52,0
21387,3616.81,192,385,450.2,2166.91,1256.27,5344.61,0,4093.13,224,351,480.02,2535.76,1236.29,5344.61,0,3175.56,176,325,521.4,2255.39,1106.3,5344.61,0,13491.53,875,1356,1888.24,8445.93,5397.36,5344.61,0,16683.3,750,1386,1435.67,6589.09,5372.57,5344.61,0,13045.35,821,1792,1721.37,8012.01,4050.89,5344.61,0
21390,3429.12,191,389,507.23,1061.3,982.3,4968.63,0,3164.97,192,445,431.8,884.93,1170.22,4968.63,0,2819.11,206,398,572.49,1188.58,935.51,4968.63,0,17090.32,693,1172,2252.61,4885.47,3862.32,4968.63,0,15717.89,671,1873,2471.74,3608.28,4746.16,4968.63,0,14178.66,590,1915,1780.19,3713.62,4077.09,4968.63,0
21399,4202.85,186,353,635.11,433.15,916.5,3807.95,0,4122.87,215,337,553.32,363.9,887.84,3807.95,0,5005.31,201,376,737.69,403.09,875.63,3807.95,0,17455.27,682,1501,2223.77,1375.87,3332.73,3807.95,0,17303.38,851,1581,2694.02,1841.1,4548.82,3807.95,0,16305.59,800,1215,3011.21,1447.44,3098.07,3807.95,0
21404,4141.72,201,599,88.57,1515.23,1040.85,3865.12,0,4224.77,215,522,106.23,1342.41,1139.93,3865.12,0,3661.89,165,542,74.46,1525.76,932.32,3865.12,0,14845.05,641,2370,358.39,6248.64,4601.21,3865.12,0,14983.8,631,2891,364.36,4655.57,4287.06,3865.12,0,18544.11,772,1936,384.11,4577.07,3870.94,3865.12,0
21420,4575.22,198,530,661.23,770.24,1085.87,5276.84,0,4256.49,223,504,724.85,855.57,1063.1,5276.84,0,4414.58,188,597,586.26,658.41,921.92,5276.84,0,21791.7,873,2463,2924.48,2335.42,4657.14,5276.84,0,19967.89,670,1602,2125.61,3487.79,4970.71,5276.84,0,22523.71,731,2360,2977.87,3030.4,4755.06,5276.84,0
21458,4282.79,216,495,1164.7,555.05,663.43,6322.74,0,5115.61,193,496,1031.17,660.64,554.46,6322.74,0,5090.43,258,502,1294.72,524.51,581.28,6322.74,0,16013.45,899,2188,4147.35,2313.67,3277.34,6322.74,0,20106.16,656,2463,5359.71,2124.66,2485.51,6322.74,0,17576.06,1072,1809,3640.85,1723.48,2093.32,6322.74,0
21481,4318.51,185,411,592.28,1558.07,1000.92,5136.54,0,3602.27,183,456,642.3,1526.01,1164.65,5136.54,0,4358.45,181,400,478.12,1705.62,1150.61,5136.54,0,15826.54,599,1312,1846.25,5388.4,4643.59,5136.54,0,16461.33,608,1769,2541.68,6317.21,4810.44,5136.54,0,13005.08,722,1806,2475.96,5322.66,3859.02,5136.54,0
21506,3287.88,208,415,263.18,2584.77,763.73,6675.67,0,2776.7,214,475,222.09,3062.31,612.24,6675.67,0,3003.41,214,387,288.96,2355.12,662.07,6675.67,0,10529.3,842,1637,987.54,10234.45,3258.86,6675.67,0,15196.45,693,1744,855.52,12913.23,3506.01,6675.67,0,13933.87,1014,1999,1251.93,10272.18,2641.16,6675.67,0
21521,3961.97,195,198,1303.97,1301.66,1438.13,4719.47,0,4075.26,197,201,1317.02,1271.33,1653.73,4719.47,0,3578.8,193,213,1325.09,1158.33,1533.86,4719.47,0,15988.52,649,834,6206.61,4993.17,6291.91,4719.47,0,12098.9,719,933,5975.27,4828.02,6329.4,4719.47,0,14380.5,702,895,5796.57,5898.48,6153.68,4719.47,0
21542,3975.06,190,188,269.75,1003.75,946.8,5716.23,0,3267.88,207,207,261.28,1180.6,807.69,5716.23,0,4491.48,219,204,279.44,1017.63,802.36,5716.23,0,15283.01,631,909,1271.44,3118.23,4524.5,5716.23,0,15575.72,801,564,1049.28,5017.81,4370.61,5716.23,0,17825.39,918,722,962.58,3093.22,4056.19,5716.23,0
21543,4197.51,211,374,791.37,593.42,1081.3,3443.32,0,3427.83,226,422,874.79,527.48,959.74,3443.32,0,3602.78,174,358,864.44,552.65,1225.87,3443.32,0,13193.2,996,1690,2990.79,2856.91,3269.78,3443.32,0,19153.88,841,1397,3156.01,2949.26,5359.41,3443.32,0,14789.49,645,1368,2902.5,2009.43,3245.79,3443.32,0
21550,4397.66,188,356,443.96,1134.52,776.32,7055.92,0,4782.46,221,318,404.51,1361.41,774.69,7055.92,0,3916.24,162,354,389.66,1263.38,922.59,7055.92,0,14698,664,1543,1728.44,4168.47,3275.92,7055.92,0,13674.47,599,1387,1435.41,4539.91,2682.69,7055.92,0,21690.65,706,1628,1591.17,5418.55,3867.95,7055.92,0
21566,3898.68,191,443,859.37,346.16,928.11,6154.66,0,4125.95,213,495,763.46,280.71,747.91,6154.66,0,3734.29,198,364,804.27,349.01,866.35,6154.66,0,17991.16,675,1651,3630.66,1572.69,3869.04,6154.66,0,13876.53,655,2088,3051.63,1489.08,4586.23,6154.66,0,14907.33,856,1855,2647.1,1525.47,4440.21,6154.66,0
21571,4602.14,215,343,1633.6,1107.09,971.43,5830.81,0,4959.11,222,332,1947.37,909.9,1152.84,5830.81,0,4206.15,178,378,1565.88,1274.79,1013.04,5830.81,0,20873.67,744,1273,6138.74,3694.29,4812.79,5830.81,0,18933.39,857,1302,7068.69,3930.13,4610,5830.81,0,20813.79,999,1640,6623.46,4946.04,3978.48,5830.81,0
21576,4356.05,217,488,538.81,1344.48,1041.86,5355.61,0,3907.52,190,537,486.62,1466.63,1003.94,5355.61,0,3906.9,253,518,608.44,1183.04,1233.14,5355.61,0,21595.51,788,1722,2348.02,5680.89,5156.16,5355.61,0,14220.4,987,2089,2229.4,4809.74,5125.55,5355.61,0,20186.14,878,1768,1787.46,4700.78,4969.54,5355.61,0
21581,3668.38,208,461,911.5,880.38,1195.76,6295.03,0,3083.5,236,381,1036.14,968.9,1108.73,6295.03,0,4055.64,226,384,873.22,969.97,958.54,6295.03,0,17211.82,957,2205,3519.84,3382.17,4162.06,6295.03,0,14675.85,881,1852,3529.81,2971.01,5469.59,6295.03,0,15568.79,933,1922,2748.38,2791.34,3688.9,6295.03,0
21594,4113.15,186,467,514.39,1147.41,898.72,3608.27,0,3324.9,210,500,436.04,922.52,823.61,3608.27,0,3559.1,219,485,589.39,1096.46,806.62,3608.27,0,15905.66,693,1713,1829.78,5126.55,2700.43,3608.27,0,20178.56,698,2322,1868.47,4583.26,3366.81,3608.27,0,19099.28,716,2323,2268.48,5085.34,3360.48,3608.27,0
21596,4296.33,181,444,783.94,1561.97,823.95,6177.93,0,4418.29,161,427,918.93,1686.51,701.9,6177.93,0,4344.93,200,490,722.69,1807.82,930.52,6177.93,0,20951.42,559,1702,2807.51,6912.85,3270.78,6177.93,0,14510.7,710,1508,3419.7,7140.16,3461.88,6177.93,0,16264.97,650,1991,2632.54,6614.41,3991.31,6177.93,0
21600,4365.22,185,325,801.17,64.28,1283.96,5911.12,0,4100.82,199,272,738.66,66.01,1215.85,5911.12,0,4554.08,166,389,945.12,76.38,1389.44,5911.12,0,17675.29,676,1363,2834.24,220.74,4590.15,5911.12,0,13629.34,840,1065,2488.05,198.72,4758.37,5911.12,0,18822.24,655,1005,3298.27,233.26,4522.42,5911.12,0
21607,3723.44,223,545,1495.4,942.39,926.33,4368.83,0,3892.33,214,631,1350.71,1093.3,997.9,4368.83,0,3429.19,215,481,1354.01,998.8,893.82,4368.83,0,12838.74,741,2703,5933.28,4200.95,3783.09,4368.83,0,12422.57,730,1925,4954.91,3146,3070.3,4368.83,0,13669.97,785,1670,6444.62,4459.47,3011.69,4368.83,0
21609,4132.07,193,354,813.11,596.01,813.94,4871.87,0,3589.36,199,312,877.21,668.23,796.9,4871.87,0,4734.97,165,359,677.89,631.24,758.33,4871.87,0,15376.17,832,1302,3078.97,1932.31,3896.84,4871.87,0,20230.02,760,1107,3992.77,2829.63,2893.66,4871.87,0,15495.96,941,1175,4013.06,2125.73,3586.6,4871.87,0
21624,3953.08,226,408,296.05,801.36,670.55,5787.04,0,3827.08,188,424,249.77,828.08,599.35,5787.04,0,4307.2,255,474,256.58,718.25,636.57,5787.04,0,18085.26,943,1673,973.5,2767.94,2594.96,5787.04,0,13385.44,841,2023,1291.69,3787.38,3124.89,5787.04,0,13959.92,1061,1810,1039.85,3308.9,2098.31,5787.04,0
21628,4460.28,183,479,924.1,338.03,857.23,6256.47,0,4385.84,163,419,997.71,405.3,760.69,6256.47,0,4420.75,190,388,859.2,316.15,850.36,6256.47,0,16590.02,642,1898,3865.8,1052.52,3302.91,6256.47,0,21869.99,769,2226,4494.21,1281.43,3930.66,6256.47,0,22221.02,719,2258,3400.84,1339.34,2660.22,6256.47,0
21630,3500.73,177,473,467.57,2301.09,963.73,5042.55,0,3955.2,174,446,446.88,2379.97,1026.15,5042.55,0,3462.19,179,412,416.14,2412.22,991.36,5042.55,0,14668.17,636,2194,1665.9,10524.76,3935.5,5042.55,0,16550.15,605,2231,2042.66,8823.52,4710.96,5042.55,0,11497.4,769,2176,2116.52,7422.65,4640.37,5042.55,0
21658,4359.79,207,246,755.59,1050.83,709.76,5812.38,0,3836.04,175,271,810.8,1022.43,675.57,5812.38,0,5152.62,191,265,625.17,866.94,744.16,5812.38,0,16902.19,948,757,3183.23,4845.37,2819.66,5812.38,0,21213.13,861,897,3114.27,3443.88,2775.45,5812.38,0,13493.97,659,1079,2397.95,4940.45,2629.11,5812.38,0
21664,3938.6,210,428,1533.95,1277.46,1010.83,3845.85,0,3802.24,190,427,1471.86,1498.97,926.99,3845.85,0,4687.8,200,502,1541.46,1094.72,984.58,3845.85,0,15005.86,813,1821,6207.44,5611.49,4232.09,3845.85,0,18402.31,634,1524,6112.7,4621.3,4022.81,3845.85,0,19243.26,815,1398,7101.97,5512.96,4552.88,3845.85,0
21675,3782.82,191,541,2022.61,1094.77,1131.57,5943.19,0,4019.97,202,585,2319.68,1019.15,980.79,5943.19,0,4431.43,203,574,2006.89,1270.99,1064.9,5943.19,0,15165.73,821,2380,6298.84,5375.06,5203.52,5943.19,0,12114.55,678,2208,8262.78,5120.64,5554.31,5943.19,0,12417.25,885,2240,6908.62,3433.57,4088.07,5943.19,0
21681,3904.69,204,406,1701.13,278.09,1045.37,6725.2,0,4067.37,236,374,1485.4,329.53,1205.81,6725.2,0,4652.11,223,334,1937.3,227.5,1065.35,6725.2,0,16323.5,721,1919,6015.04,1061.55,4331.32,6725.2,0,16061.87,775,1251,6384.22,1288.55,4952.52,6725.2,0,17837.16,903,1336,7184.49,1074.23,4828.32,6725.2,0
21683,3983.14,209,449,1360.84,1230.51,713.82,6065.22,0,4761.23,169,416,1513.13,1187.97,773.39,6065.22,0,3191.98,179,522,1503.17,1290.03,623.86,6065.22,0,12388.35,780,1835,5775.09,5740.11,2963.5,6065.22,0,17805.49,1008,1719,5499.23,5420.39,2948.73,6065.22,0,17129.92,914,1446,4331.91,5525.66,3312.12,6065.22,0
21690,4165.73,219,285,1388.56,1428.66,1257.87,5295.63,0,4571.79,206,258,1561.34,1331,1230.94,5295.63,0,3594.55,236,300,1429.7,1474.14,1359.24,5295.63,0,17002.97,932,875,6106.72,5428.1,5003.58,5295.63,0,20331.09,755,1008,6381.77,6085.41,4912.86,5295.63,0,18367.8,1002,935,5618.19,5868.51,4174.23,5295.63,0
21697,4153.61,197,445,645.45,1499.44,1285.85,4969.16,0,4145.8,232,410,557.69,1752.47,1411.93,4969.16,0,4149.34,228,430,609.15,1492.83,1313.64,4969.16,0,17494.47,699,1984,2972.15,4844.68,5923.12,4969.16,0,16265.37,931,2127,2236.01,5631.74,5566.85,4969.16,0,17479.82,963,1752,2230.7,5243.7,6269.14,4969.16,0
21710,4148.98,205,330,2031.65,1665.64,1302.07,5685.03,0,3566.02,172,362,2318.89,1492.57,1198.27,5685.03,0,4754.94,191,372,1747.47,1602.43,1436.11,5685.03,0,14559.98,995,1323,9835.8,7769.41,4243.61,5685.03,0,16905.5,618,1434,7316.56,5275.19,6281.17,5685.03,0,17626.31,773,1097,7406.9,7224.53,6087.04,5685.03,0
21713,3859.5,219,455,872.26,855.09,970.2,4792.42,0,4241.94,212,477,832.93,938.64,855,4792.42,0,3831.65,187,401,941.84,932.16,1032.93,4792.42,0,14358.07,906,1797,3869.79,3565.74,4777.64,4792.42,0,17634.18,743,1712,3564.74,3135.46,3226.19,4792.42,0,13317.42,769,2011,4107.65,2870.13,4753.24,4792.42,0
21716,3858.08,197,337,1156.29,1628.12,1085.26,5486.24,0,3271.43,190,372,1177.08,1925.36,918.05,5486.24,0,4628.02,178,321,1203.32,1731.49,971.09,5486.24,0,13290.82,969,1504,5774.94,6570.86,4736.36,5486.24,0,17666.14,847,1300,4620.08,6738.92,4955.92,5486.24,0,17328.73,723,1052,5494.24,6350.92,4526.75,5486.24,0
21731,4128.28,184,435,1651.98,932.58,1218.32,6234,0,4107.01,204,349,1697.35,760.56,1408.59,6234,0,3540.41,153,510,1573.71,764.61,1223.26,6234,0,20227.37,649,1680,7698.27,3571.33,5607.25,6234,0,19288.93,681,1329,8215.53,3307.05,5400.71,6234,0,14990.56,651,1622,5681.92,3351.17,5476.71,6234,0
21738,4375.43,207,600,1268.55,650.26,877.77,6581.68,0,3890.52,221,484,1299.05,541.42,935.85,6581.68,0,4155.43,245,535,1304.91,581.53,823.86,6581.68,0,19365.64,640,2578,5277.8,2837.34,2727.22,6581.68,0,20974.5,938,2932,4673.28,2959.01,2738.97,6581.68,0,18239.73,844,1839,4654.55,3039.88,2708.36,6581.68,0
21744,4252.82,206,553,983.15,2057.91,1073.67,6893.34,0,3777.32,243,659,824.46,1738.07,1213.18,6893.34,0,3764.24,180,630,1145.72,2326.18,1173.89,6893.34,0,17915.91,1022,2272,4381.4,6458.78,5333.01,6893.34,0,15806.55,805,2154,3132.06,10129.36,3468.48,6893.34,0,15028.96,992,2229,4225.43,10069.19,5149.98,6893.34,0
21747,4595.3,196,416,745.75,1270.86,1328.76,4129.88,0,4554.41,224,373,712.01,1341.98,1260.5,4129.88,0,4352.77,190,421,605.11,1399.85,1446.37,4129.88,0,21243.3,592,1326,2388.39,4829,5694.16,4129.88,0,17114.84,868,1992,3460.59,5611.46,5083.95,4129.88,0,14674.51,771,1462,2609.51,5938.17,4292.71,4129.88,0
21752,3487.43,220,392,1043.03,1695.64,922.95,5799.7,0,3191.51,212,370,1243.98,1526.03,967.67,5799.7,0,3238.77,219,433,1129.31,1391.6,910.58,5799.7,0,11452.89,710,1685,4352.11,7899.45,4152.59,5799.7,0,12587.5,1095,1422,3588.02,5097.2,2861.85,5799.7,0,13802.37,1065,1483,4743.82,6417.59,2937.27,5799.7,0
21753,4048.79,206,223,394.45,939.25,1386.58,4668,0,3685.17,211,243,316.29,930.49,1383.77,4668,0,4353.06,214,202,412.63,1003.05,1465.61,4668,0,13215.86,937,1106,1400.12,3225.66,4875.41,4668,0,16490.96,844,829,1632.25,4597.18,6519.58,4668,0,14271.85,699,681,1347.73,3941.97,6444.7,4668,0
21794,4261.09,192,419,952.8,282.05,959.94,3472.62,0,3487.65,171,440,815.86,254.01,1106.03,3472.62,0,3849.22,156,346,775.29,309.13,995.88,3472.62,0,14027.44,583,1490,4500.84,1078.74,3813.38,3472.62,0,18578.45,642,1792,4469,1317.69,4212.82,3472.62,0,13422.12,863,1945,3450.7,1375.89,4249.58,3472.62,0
21804,3806.84,221,473,810.34,868.79,1517.94,5522.22,0,3829.13,260,411,949.3,835.65,1486.69,5522.22,0,3418.31,226,551,910.77,878.09,1528.14,5522.22,0,17102.45,796,2254,3113.91,2964.71,5887.29,5522.22,0,14773.79,703,2288,3209.71,3655.19,4928.18,5522.22,0,15864.02,839,2143,3018.12,4284.09,7113.6,5522.22,0
21805,4287.86,188,495,754.99,2712.62,1027.58,3047.01,0,4523.05,156,519,642.33,2499.56,1103.43,3047.01,0,3594.77,193,548,888.94,2494.89,998.55,3047.01,0,19184.96,656,1675,3404.82,13498.8,4494.3,3047.01,0,17048.67,576,2111,3508.71,10415.3,3448.98,3047.01,0,13624.07,800,1503,2726.01,12198.59,4016.67,3047.01,0
21829,3948.16,193,421,1585.91,293.39,1131.35,6386.56,0,4348.24,197,386,1427.55,342.24,1002.3,6386.56,0,4142.5,206,461,1726.09,239.51,1259.69,6386.56,0,15967.79,618,1998,7694.38,1065.91,4807.43,6386.56,0,14130.27,914,1707,6047.82,974.65,5125.86,6386.56,0,16443,605,1721,6696.76,1293.32,5408.44,6386.56,0
21836,3739.11,206,325,2034.36,2043.04,1268.37,5686.76,0,3598.41,235,349,1782.7,2432.79,1289.86,5686.76,0,3265.15,220,313,1874.07,2236.71,1210.26,5686.76,0,18157.54,923,1567,9534.17,8657.94,4423.79,5686.76,0,15820.59,718,1392,10132.47,7714.42,5617.01,5686.76,0,17768.97,894,1422,7096.93,8454.05,4453.69,5686.76,0
21844,4276.83,212,457,1744.83,1329.73,1038.58,4899.29,0,5126.54,198,514,1618.82,1454.98,831.91,4899.29,0,3479.84,222,486,1871.23,1325.32,831.64,4899.29,0,14700.58,710,1738,8360.53,5554.13,4290.18,4899.29,0,15235.29,730,1571,7558.05,6349.1,3881.7,4899.29,0,13858.8,671,1808,5294.27,4751.16,3641.89,4899.29,0
21846,4030.02,198,329,1026.27,1008.91,1163.82,5340.24,0,4127.12,160,271,997.5,891.94,1167.84,5340.24,0,3642.74,174,273,927.43,968.1,993.29,5340.24,0,15504.31,723,1255,3689.25,4806.15,4845.25,5340.24,0,17960.22,922,1220,3768.01,4961.83,5237.17,5340.24,0,13893.79,956,1582,4089.29,3070.19,4357.64,5340.24,0
21850,4140.73,206,591,1616.84,1417.57,982.13,4507.17,0,4283.43,209,612,1883.3,1141.62,854.57,4507.17,0,4490.39,221,634,1656.59,1673.78,997.47,4507.17,0,14551.89,778,1895,4927.9,4357.4,4709.84,4507.17,0,16146.82,655,2400,7739.23,5262.64,3478.94,4507.17,0,13997.24,846,2377,5525.16,4879.59,3181.36,4507.17,0
21861,3687.18,210,422,2918.46,528.3,823.48,3653.08,0,3572.24,177,493,2443.92,505.38,977.99,3653.08,0,3778.28,232,370,2351.63,529.06,757.51,3653.08,0,14863.93,1013,1758,12954.79,2142.02,2556.69,3653.08,0,13996.93,692,1878,13497.88,1752.75,3337.37,3653.08,0,14904.48,905,1803,11067.04,2316.45,2954.04,3653.08,0
21862,4491.74,205,342,1319.43,472.16,1271.91,5362.09,0,3657.07,244,298,1359.81,565.35,1191.33,5362.09,0,4767.94,215,372,1266.77,400.64,1243.01,5362.09,0,14619.17,809,1185,4700.49,1791.68,4687.7,5362.09,0,18337.46,1018,1702,4919.37,1616.08,4408.11,5362.09,0,16193.66,864,1500,4498.71,2052.45,4393.2,5362.09,0
21879,3576.81,228,244,857.62,1312.34,1350.37,5824.82,0,3436.3,229,248,807.32,1061.59,1082.2,5824.82,0,4154.01,262,226,691.44,1126.58,1456.87,5824.82,0,16940.86,797,1178,3485.97,5099.87,4354.35,5824.82,0,13753.23,1122,893,2767.03,4230.79,5340.55,5824.82,0,17746.23,1114,1094,2703.32,5895.08,4759.28,5824.82,0
21899,4190.26,195,305,864.69,631.58,757.62,4421.29,0,3812.76,231,324,955.93,718.24,632.29,4421.29,0,3373.69,157,304,769.61,673.49,863.43,4421.29,0,15546.55,721,1047,3678.07,2060.53,2475.43,4421.29,0,14125.97,714,1078,3792.61,2217.1,2747.25,4421.29,0,17994.64,605,918,3987.89,2631.43,2487.68,4421.29,0
21910,3848.73,194,383,384.97,1450.18,1247.83,3459.71,0,3083.3,171,307,401.32,1492.76,1300.93,3459.71,0,3206.81,230,417,419.95,1192.53,1144.18,3459.71,0,13486.63,910,1491,1506.87,6758.02,5970.13,3459.71,0,17094.24,688,1509,1665.85,4632.22,5636.88,3459.71,0,17173.93,669,1811,1535.5,7218.85,4508.54,3459.71,0
21927,4150.6,199,257,730.83,1168.52,1069.36,5452.61,0,3455.66,178,228,595.61,982.45,1103.58,5452.61,0,3615.27,195,294,781.36,1372.8,909.15,5452.61,0,17114.55,612,962,2697.98,4873.24,5061.52,5452.61,0,12834.69,599,1080,2410.95,5554.28,4257.21,5452.61,0,20531.12,656,1008,2378.86,4748.97,4210.77,5452.61,0
21933,4421.97,210,349,424.15,405,1252.61,4071.74,0,4134.36,226,396,396.78,382.21,1223.6,4071.74,0,4355.95,177,314,451.82,395.27,1472.35,4071.74,0,14944.43,996,1277,1909.58,1892.69,5694.46,4071.74,0,17284.74,850,1239,1774.62,1656.5,5376.86,4071.74,0,17690.99,899,1263,2113.32,1379.6,4457.77,4071.74,0
21935,3422.74,205,614,255.16,1249.12,1236.53,6893.17,0,3273.11,230,645,231.23,1452.25,1338.97,6893.17,0,3982.29,233,629,247.17,1051.84,1437.3,6893.17,0,15389.37,904,2696,857.6,4801.99,4619.62,6893.17,0,12687.3,877,2871,1201.04,5307.87,5223.56,6893.17,0,15710.35,675,2930,886.41,5108.44,4113.65,6893.17,0
21939,4305.9,201,335,1527.05,1092.4,580.84,6204.34,0,4931.51,166,272,1696.36,1209.15,467.6,6204.34,0,3811.95,163,334,1230.7,1308.82,658.12,6204.34,0,15085.05,656,1564,7130.12,4734.39,1754.92,6204.34,0,15854.29,752,1334,5422.58,3558.52,2048.41,6204.34,0,16638.78,961,1091,6486.96,4002.39,2258.09,6204.34,0
21961,4222.07,204,524,1040.67,910.79,877.43,5461.32,0,4297.16,212,497,1098.07,843.33,750.12,5461.32,0,3666.73,173,518,1031.11,898.43,761.56,5461.32,0,14495.96,903,1902,4901.91,3573.56,2991.12,5461.32,0,13943.78,712,1959,3573.48,3708.19,2690.87,5461.32,0,16500.48,996,2172,3483.65,3257.98,4203.72,5461.32,0
21964,4344.2,225,437,1608.21,548,1227.99,6084.73,0,4284.31,207,392,1299.42,466.14,997.94,6084.73,0,4091.3,238,462,1319.44,558.42,1132.24,6084.73,0,19255.39,793,1411,7681.56,1783.28,5386.62,6084.73,0,16318.95,708,1919,5414.41,1690.09,5163.15,6084.73,0,17850.4,852,1855,5637.85,2447.89,6016.59,6084.73,0
21970,4151.3,202,580,204.71,846.18,970.64,5544.81,0,3685.5,214,527,202.92,869.18,1107.98,5544.81,0,4811.53,180,598,169.3,824.74,1088.46,5544.81,0,15436.7,646,2284,691.08,2928.28,2966.32,5544.81,0,16443.76,689,1888,712.39,2619.05,3366.62,5544.81,0,14735.65,985,2842,637.76,3178.96,4506.11,5544.81,0
21971,3876.46,179,334,1902.07,1048.43,1220.52,6475.17,0,3232.06,210,376,1828.21,873.07,1030.81,6475.17,0,3242.64,152,368,1623.46,1196.37,1455.31,6475.17,0,19236.46,700,1469,7815.14,3363.57,4850.9,6475.17,0,12253.21,791,1434,6814.05,3870.3,4468.41,6475.17,0,18165.6,651,1620,7507.71,4966.74,4437.49,6475.17,0
21976,3343.61,186,528,1876.16,493.14,923.44,4934.66,0,3056.86,167,578,1909.95,424.74,1084.97,4934.66,0,2962.73,190,625,1672.46,525.09,804.96,4934.66,0,15059.52,864,2414,6660.03,1865.52,3407.1,4934.66,0,12768.31,820,2272,8448.97,1749.1,3300.94,4934.66,0,13582.22,758,2340,6803.2,2261.79,3028.86,4934.66,0
21977,3679.95,196,304,249.76,1469.11,1082.03,5207.08,0,3468.65,157,261,234.45,1536.19,1135.72,5207.08,0,3790.02,169,309,252.56,1542.26,1024.87,5207.08,0,13265.69,909,1024,996.12,4793.32,3398.88,5207.08,0,15939.35,840,1455,1159.32,5354.62,3803.61,5207.08,0,14957.25,767,1090,919.13,6149.78,3760.65,5207.08,0
21981,3948.92,212,744,1068.14,918.25,896.24,5798.94,0,4468.48,198,709,1157.36,1066.59,767.68,5798.94,0,3376.39,240,595,1025.21,771.06,849.21,5798.94,0,18870.19,790,2580,5092.37,2890.17,2712.13,5798.94,0,18713.36,741,2457,4092.5,4121.41,3763.88,5798.94,0,13128.24,922,2313,4603.76,3554.36,3970.65,5798.94,0
21983,4165.14,201,446,1601.2,537.01,963.55,3948.77,0,4757.83,215,501,1311.44,478.31,1137.09,3948.77,0,4083.99,225,402,1366.16,491.22,916.78,3948.77,0,19151.56,928,1461,5825.6,2152.62,3971.65,3948.77,0,14714.93,737,1948,5637.92,2350.67,3292.64,3948.77,0,17585.07,803,1925,5706.2,1808.65,4375.12,3948.77,0
21993,4212.4,201,280,213.01,394.78,859.23,5779.72,0,4474.34,207,278,205.46,338.53,863.65,5779.72,0,4525.52,211,226,221,408.51,931.06,5779.72,0,17727.68,694,1265,640.86,1610.21,3639.55,5779.72,0,17062.97,640,1071,1041.28,1380.44,2860.44,5779.72,0,20795.54,658,951,1018.72,1541.39,3000.31,5779.72,0
